Gen	np	tree	tau6T3T1T4T5T2	lnL
14500	4	1111	0.000223	0.000205	0.000187	0.000157	-29184.837
14600	4	1111	0.000293	0.000267	0.000266	0.000185	-29181.955
14700	4	1111	0.000292	0.000281	0.000281	0.000273	-29179.758
14800	4	1111	0.000276	0.000266	0.000264	0.000050	-29181.377
14900	4	1111	0.000189	0.000184	0.000179	0.000034	-29178.972
15000	4	1111	0.000295	0.000257	0.000245	0.000205	-29179.032
15100	4	1111	0.000191	0.000170	0.000148	0.000107	-29181.632
15200	4	1111	0.000306	0.000279	0.000266	0.000240	-29182.604
15300	4	1111	0.000376	0.000372	0.000297	0.000262	-29177.945
15400	4	1111	0.000294	0.000287	0.000287	0.000200	-29184.619
15500	4	1111	0.000224	0.000199	0.000196	0.000129	-29183.525
15600	4	1111	0.000446	0.000435	0.000366	0.000186	-29182.759
15700	4	1111	0.000341	0.000310	0.000221	0.000131	-29178.494
15800	4	1111	0.000301	0.000286	0.000248	0.000188	-29180.255
15900	4	1111	0.000313	0.000282	0.000248	0.000167	-29179.084
16000	4	1111	0.000239	0.000233	0.000206	0.000106	-29182.779
16100	4	1111	0.000334	0.000322	0.000310	0.000197	-29182.355
16200	4	1111	0.000285	0.000269	0.000248	0.000066	-29180.681
16300	4	1111	0.000288	0.000253	0.000238	0.000093	-29181.130
16400	4	1111	0.000447	0.000428	0.000397	0.000127	-29179.365
16500	4	1111	0.000276	0.000237	0.000206	0.000098	-29177.009
16600	4	1111	0.000191	0.000164	0.000143	0.000094	-29182.880
16700	4	1111	0.000215	0.000197	0.000183	0.000123	-29180.023
16800	4	1111	0.000263	0.000226	0.000220	0.000121	-29179.251
16900	4	1111	0.000249	0.000248	0.000176	0.000135	-29181.834
17000	4	1111	0.000269	0.000261	0.000226	0.000079	-29175.537
17100	4	1111	0.000402	0.000401	0.000272	0.000201	-29178.121
17200	4	1111	0.000350	0.000335	0.000335	0.000135	-29176.782
17300	4	1111	0.000174	0.000164	0.000144	0.000074	-29179.691
17400	4	1111	0.000226	0.000216	0.000189	0.000091	-29179.003
17500	4	1111	0.000162	0.000152	0.000109	0.000024	-29182.745
17600	4	1111	0.000295	0.000290	0.000230	0.000097	-29183.746
17700	4	1111	0.000237	0.000217	0.000203	0.000061	-29180.306
17800	4	1111	0.000269	0.000245	0.000162	0.000094	-29180.564
17900	4	1111	0.000160	0.000154	0.000135	0.000059	-29188.796
18000	4	1111	0.000120	0.000110	0.000110	0.000009	-29180.164
18100	4	1111	0.000226	0.000217	0.000212	0.000030	-29178.981
18200	4	1111	0.000187	0.000178	0.000166	0.000025	-29180.318
18300	4	1111	0.000289	0.000285	0.000269	0.000071	-29176.837
18400	4	1111	0.000251	0.000241	0.000207	0.000094	-29177.949
18500	4	1111	0.000431	0.000422	0.000265	0.000173	-29180.504
18600	4	1111	0.000187	0.000181	0.000139	0.000086	-29182.468
18700	4	1111	0.000447	0.000442	0.000396	0.000094	-29183.008
18800	4	1111	0.000283	0.000275	0.000243	0.000178	-29181.461
18900	4	1111	0.000350	0.000302	0.000278	0.000159	-29181.519
19000	4	1111	0.000407	0.000391	0.000350	0.000263	-29178.395
19100	4	1111	0.000475	0.000440	0.000415	0.000123	-29175.452
19200	4	1111	0.000328	0.000326	0.000293	0.000163	-29177.892
19300	4	1111	0.000222	0.000210	0.000184	0.000149	-29179.587
19400	4	1111	0.000227	0.000209	0.000208	0.000068	-29178.486
19500	4	1111	0.000289	0.000282	0.000195	0.000122	-29180.082
19600	4	1111	0.000356	0.000346	0.000267	0.000221	-29183.908
19700	4	1111	0.000337	0.000315	0.000294	0.000177	-29179.745
19800	4	1111	0.000282	0.000279	0.000224	0.000156	-29181.099
19900	4	1111	0.000208	0.000198	0.000182	0.000105	-29179.652
20000	4	1111	0.000265	0.000253	0.000249	0.000135	-29182.109
20100	4	1111	0.000393	0.000386	0.000353	0.000062	-29180.257
20200	3	1110	0.000165	0.000153	0.000120	-29181.159
20300	4	1111	0.000259	0.000245	0.000240	0.000121	-29181.856
20400	4	1111	0.000260	0.000256	0.000226	0.000124	-29179.214
20500	4	1111	0.000378	0.000359	0.000235	0.000190	-29182.733
20600	4	1111	0.000267	0.000253	0.000224	0.000079	-29178.645
20700	4	1111	0.000365	0.000336	0.000262	0.000108	-29182.350
20800	4	1111	0.000192	0.000153	0.000151	0.000053	-29183.909
20900	4	1111	0.000205	0.000199	0.000191	0.000056	-29182.925
21000	4	1111	0.000339	0.000281	0.000254	0.000067	-29181.330
21100	4	1111	0.000279	0.000271	0.000263	0.000174	-29181.104
21200	4	1111	0.000218	0.000215	0.000210	0.000060	-29177.579
21300	4	1111	0.000248	0.000236	0.000221	0.000003	-29173.970
21400	4	1111	0.000257	0.000252	0.000215	0.000040	-29181.793
21500	4	1111	0.000306	0.000284	0.000270	0.000029	-29176.435
21600	4	1111	0.000177	0.000174	0.000139	0.000055	-29186.493
21700	4	1111	0.000206	0.000183	0.000182	0.000018	-29177.456
21800	4	1111	0.000222	0.000173	0.000143	0.000037	-29178.087
21900	4	1111	0.000250	0.000241	0.000237	0.000150	-29181.634
22000	4	1111	0.000223	0.000210	0.000143	0.000095	-29180.464
22100	3	1110	0.000241	0.000223	0.000162	-29181.412
22200	4	1111	0.000242	0.000225	0.000216	0.000094	-29177.216
22300	4	1111	0.000192	0.000168	0.000144	0.000078	-29181.591
22400	4	1111	0.000262	0.000248	0.000233	0.000136	-29180.705
22500	4	1111	0.000213	0.000197	0.000179	0.000035	-29182.364
22600	4	1111	0.000198	0.000181	0.000165	0.000028	-29179.155
22700	4	1111	0.000162	0.000159	0.000155	0.000060	-29183.194
22800	4	1111	0.000155	0.000135	0.000123	0.000062	-29179.582
22900	4	1111	0.000387	0.000329	0.000308	0.000217	-29179.611
23000	4	1111	0.000328	0.000306	0.000256	0.000213	-29183.693
23100	4	1111	0.000194	0.000180	0.000157	0.000111	-29180.826
23200	4	1111	0.000247	0.000231	0.000203	0.000159	-29180.630
23300	4	1111	0.000144	0.000139	0.000112	0.000060	-29182.945
23400	4	1111	0.000366	0.000340	0.000327	0.000040	-29173.946
23500	4	1111	0.000260	0.000257	0.000252	0.000055	-29181.258
23600	4	1111	0.000210	0.000194	0.000177	0.000033	-29179.303
23700	4	1111	0.000250	0.000225	0.000210	0.000112	-29177.797
23800	4	1111	0.000236	0.000224	0.000215	0.000110	-29178.322
23900	4	1111	0.000214	0.000199	0.000193	0.000087	-29181.100
24000	4	1111	0.000147	0.000136	0.000131	0.000078	-29181.613
24100	4	1111	0.000134	0.000126	0.000113	0.000042	-29183.792
24200	4	1111	0.000143	0.000141	0.000126	0.000086	-29182.579
24300	4	1111	0.000213	0.000201	0.000190	0.000081	-29180.733
24400	4	1111	0.000306	0.000295	0.000290	0.000053	-29178.481
24500	4	1111	0.000191	0.000186	0.000171	0.000076	-29178.197
24600	4	1111	0.000191	0.000183	0.000156	0.000076	-29173.257
24700	4	1111	0.000333	0.000305	0.000300	0.000070	-29180.308
24800	4	1111	0.000240	0.000218	0.000212	0.000063	-29177.278
24900	4	1111	0.000295	0.000287	0.000247	0.000202	-29180.651
25000	4	1111	0.000309	0.000262	0.000190	0.000083	-29178.810
25100	4	1111	0.000299	0.000298	0.000235	0.000174	-29180.608
25200	4	1111	0.000305	0.000292	0.000276	0.000080	-29173.112
25300	4	1111	0.000395	0.000372	0.000313	0.000263	-29177.824
25400	4	1111	0.000304	0.000299	0.000244	0.000150	-29182.246
25500	4	1111	0.000328	0.000309	0.000272	0.000133	-29181.137
25600	4	1111	0.000225	0.000217	0.000205	0.000064	-29175.855
25700	4	1111	0.000232	0.000210	0.000166	0.000082	-29178.593
25800	4	1111	0.000288	0.000261	0.000239	0.000036	-29176.430
25900	3	1110	0.000285	0.000267	0.000263	-29176.126
26000	4	1111	0.000575	0.000555	0.000356	0.000241	-29175.953
26100	4	1111	0.000358	0.000342	0.000267	0.000199	-29185.823
26200	4	1111	0.000294	0.000273	0.000211	0.000153	-29177.532
26300	4	1111	0.000280	0.000263	0.000229	0.000136	-29180.437
26400	4	1111	0.000379	0.000372	0.000328	0.000139	-29180.570
26500	4	1111	0.000194	0.000166	0.000164	0.000094	-29180.523
26600	4	1111	0.000278	0.000272	0.000259	0.000129	-29177.982
26700	4	1111	0.000460	0.000343	0.000341	0.000102	-29180.250
26800	4	1111	0.000181	0.000176	0.000158	0.000025	-29181.894
26900	4	1111	0.000194	0.000190	0.000163	0.000080	-29177.007
27000	4	1111	0.000316	0.000309	0.000298	0.000207	-29177.992
27100	4	1111	0.000291	0.000283	0.000278	0.000132	-29180.168
27200	4	1111	0.000252	0.000245	0.000168	0.000094	-29176.526
27300	4	1111	0.000317	0.000290	0.000285	0.000158	-29176.498
27400	4	1111	0.000215	0.000212	0.000176	0.000134	-29178.782
27500	4	1111	0.000268	0.000218	0.000210	0.000070	-29179.054
27600	4	1111	0.000202	0.000196	0.000193	0.000089	-29177.534
27700	4	1111	0.000176	0.000159	0.000148	0.000005	-29172.009
27800	4	1111	0.000239	0.000231	0.000217	0.000067	-29181.909
27900	3	1110	0.000204	0.000185	0.000152	-29179.248
28000	4	1111	0.000214	0.000186	0.000144	0.000037	-29179.235
28100	4	1111	0.000140	0.000127	0.000109	0.000010	-29180.166
28200	4	1111	0.000181	0.000165	0.000151	0.000063	-29184.817
28300	4	1111	0.000300	0.000296	0.000241	0.000061	-29181.492
28400	4	1111	0.000237	0.000217	0.000207	0.000047	-29181.083
28500	4	1111	0.000291	0.000236	0.000227	0.000035	-29182.124
28600	4	1111	0.000188	0.000187	0.000176	0.000045	-29178.718
28700	4	1111	0.000175	0.000172	0.000164	0.000053	-29181.742
28800	4	1111	0.000213	0.000186	0.000122	0.000049	-29177.862
28900	4	1111	0.000301	0.000290	0.000275	0.000174	-29179.442
29000	4	1111	0.000247	0.000230	0.000211	0.000137	-29178.490
29100	4	1111	0.000174	0.000170	0.000158	0.000095	-29182.187
29200	4	1111	0.000243	0.000194	0.000176	0.000107	-29176.704
29300	4	1111	0.000242	0.000226	0.000223	0.000105	-29177.410
29400	4	1111	0.000153	0.000151	0.000134	0.000082	-29175.384
29500	4	1111	0.000184	0.000178	0.000162	0.000061	-29178.316
29600	4	1111	0.000135	0.000131	0.000105	0.000036	-29178.322
29700	4	1111	0.000159	0.000151	0.000141	0.000076	-29177.183
29800	4	1111	0.000216	0.000213	0.000199	0.000112	-29178.371
29900	4	1111	0.000410	0.000350	0.000316	0.000034	-29180.570
30000	4	1111	0.000269	0.000267	0.000238	0.000037	-29175.744
30100	4	1111	0.000240	0.000233	0.000200	0.000086	-29175.767
30200	4	1111	0.000276	0.000264	0.000242	0.000103	-29176.202
30300	4	1111	0.000256	0.000253	0.000234	0.000105	-29180.419
30400	3	1110	0.000184	0.000169	0.000161	-29176.380
30500	4	1111	0.000304	0.000270	0.000234	0.000041	-29180.419
30600	4	1111	0.000345	0.000326	0.000286	0.000164	-29181.724
30700	4	1111	0.000333	0.000325	0.000231	0.000129	-29175.984
30800	3	1110	0.000180	0.000177	0.000142	-29183.039
30900	4	1111	0.000197	0.000166	0.000080	0.000045	-29180.756
31000	4	1111	0.000298	0.000287	0.000283	0.000126	-29171.719
31100	4	1111	0.000297	0.000286	0.000286	0.000168	-29179.494
31200	4	1111	0.000273	0.000246	0.000182	0.000093	-29179.848
31300	4	1111	0.000343	0.000341	0.000309	0.000090	-29178.183
31400	4	1111	0.000272	0.000237	0.000175	0.000128	-29179.362
31500	4	1111	0.000262	0.000234	0.000172	0.000115	-29178.850
31600	4	1111	0.000334	0.000332	0.000315	0.000162	-29174.714
31700	4	1111	0.000327	0.000317	0.000306	0.000075	-29174.688
31800	4	1111	0.000415	0.000386	0.000337	0.000092	-29178.030
31900	4	1111	0.000361	0.000346	0.000339	0.000304	-29182.152
32000	4	1111	0.000308	0.000278	0.000267	0.000240	-29182.055
32100	4	1111	0.000327	0.000317	0.000288	0.000139	-29175.898
32200	4	1111	0.000498	0.000487	0.000351	0.000226	-29178.992
32300	4	1111	0.000502	0.000493	0.000410	0.000331	-29176.895
32400	4	1111	0.000375	0.000374	0.000342	0.000179	-29175.075
32500	4	1111	0.000651	0.000607	0.000325	0.000160	-29177.746
32600	4	1111	0.000316	0.000303	0.000270	0.000076	-29175.488
32700	4	1111	0.000616	0.000598	0.000542	0.000247	-29180.830
32800	4	1111	0.000244	0.000234	0.000221	0.000087	-29175.047
32900	4	1111	0.000266	0.000261	0.000256	0.000045	-29176.376
33000	4	1111	0.000346	0.000327	0.000289	0.000151	-29177.461
33100	4	1111	0.000262	0.000251	0.000229	0.000040	-29177.722
33200	4	1111	0.000270	0.000261	0.000244	0.000119	-29177.498
33300	4	1111	0.000356	0.000354	0.000335	0.000022	-29178.852
33400	4	1111	0.000351	0.000342	0.000310	0.000090	-29173.743
33500	4	1111	0.000214	0.000201	0.000178	0.000042	-29176.667
33600	4	1111	0.000219	0.000217	0.000128	0.000042	-29177.814
33700	4	1111	0.000436	0.000425	0.000331	0.000111	-29179.867
33800	4	1111	0.000219	0.000203	0.000182	0.000058	-29177.316
33900	4	1111	0.000442	0.000339	0.000322	0.000123	-29173.285
34000	4	1111	0.000346	0.000333	0.000261	0.000162	-29180.086
34100	4	1111	0.000294	0.000273	0.000200	0.000095	-29178.588
34200	4	1111	0.000309	0.000300	0.000299	0.000067	-29176.902
34300	4	1111	0.000186	0.000177	0.000156	0.000060	-29176.379
34400	4	1111	0.000258	0.000255	0.000223	0.000055	-29174.672
34500	4	1111	0.000361	0.000351	0.000308	0.000112	-29177.198
34600	4	1111	0.000255	0.000252	0.000221	0.000095	-29176.633
34700	4	1111	0.000216	0.000189	0.000128	0.000102	-29175.869
34800	4	1111	0.000287	0.000261	0.000238	0.000100	-29179.925
34900	4	1111	0.000340	0.000318	0.000304	0.000121	-29177.181
35000	4	1111	0.000368	0.000320	0.000299	0.000094	-29177.350
35100	4	1111	0.000228	0.000214	0.000160	0.000055	-29176.948
35200	4	1111	0.000346	0.000344	0.000318	0.000089	-29177.793
35300	3	1110	0.000257	0.000237	0.000194	-29179.887
35400	4	1111	0.000176	0.000172	0.000160	0.000029	-29178.339
35500	4	1111	0.000213	0.000175	0.000127	0.000024	-29176.919
35600	4	1111	0.000171	0.000155	0.000145	0.000049	-29178.128
35700	4	1111	0.000174	0.000147	0.000141	0.000058	-29181.063
35800	4	1111	0.000225	0.000214	0.000172	0.000098	-29176.457
35900	4	1111	0.000242	0.000231	0.000160	0.000009	-29176.277
36000	4	1111	0.000178	0.000175	0.000158	0.000073	-29180.759
36100	4	1111	0.000348	0.000346	0.000276	0.000116	-29179.140
36200	4	1111	0.000263	0.000259	0.000218	0.000150	-29178.285
36300	4	1111	0.000193	0.000176	0.000163	0.000032	-29171.961
36400	4	1111	0.000316	0.000315	0.000304	0.000099	-29180.752
36500	4	1111	0.000365	0.000234	0.000232	0.000149	-29176.226
36600	4	1111	0.000249	0.000233	0.000233	0.000081	-29180.884
36700	4	1111	0.000286	0.000266	0.000201	0.000120	-29178.346
36800	4	1111	0.000303	0.000278	0.000277	0.000120	-29176.427
36900	4	1111	0.000253	0.000251	0.000219	0.000044	-29174.396
37000	4	1111	0.000282	0.000268	0.000235	0.000070	-29179.176
37100	4	1111	0.000309	0.000289	0.000206	0.000060	-29179.126
37200	4	1111	0.000225	0.000217	0.000212	0.000071	-29177.249
37300	4	1111	0.000235	0.000219	0.000200	0.000015	-29179.046
37400	4	1111	0.000171	0.000159	0.000153	0.000096	-29178.974
37500	4	1111	0.000223	0.000206	0.000152	0.000078	-29175.448
37600	4	1111	0.000229	0.000228	0.000217	0.000175	-29181.242
37700	4	1111	0.000227	0.000216	0.000212	0.000015	-29178.337
37800	4	1111	0.000250	0.000247	0.000240	0.000146	-29179.936
37900	4	1111	0.000290	0.000276	0.000261	0.000176	-29178.066
38000	4	1111	0.000204	0.000193	0.000189	0.000069	-29179.425
38100	4	1111	0.000240	0.000207	0.000169	0.000081	-29177.695
38200	4	1111	0.000156	0.000136	0.000127	0.000068	-29178.750
38300	4	1111	0.000249	0.000235	0.000225	0.000120	-29174.944
38400	4	1111	0.000185	0.000161	0.000156	0.000046	-29184.136
38500	4	1111	0.000220	0.000209	0.000171	0.000127	-29179.227
38600	4	1111	0.000227	0.000206	0.000197	0.000092	-29175.210
38700	4	1111	0.000231	0.000221	0.000206	0.000093	-29175.773
38800	4	1111	0.000364	0.000355	0.000289	0.000121	-29181.161
38900	4	1111	0.000182	0.000168	0.000142	0.000077	-29175.403
39000	4	1111	0.000330	0.000323	0.000304	0.000115	-29178.840
39100	4	1111	0.000267	0.000261	0.000250	0.000104	-29180.394
39200	3	1110	0.000297	0.000257	0.000249	-29178.816
39300	4	1111	0.000191	0.000169	0.000141	0.000059	-29181.260
39400	4	1111	0.000168	0.000152	0.000151	0.000058	-29180.760
39500	4	1111	0.000271	0.000264	0.000255	0.000067	-29181.553
39600	4	1111	0.000211	0.000200	0.000152	0.000007	-29178.505
39700	4	1111	0.000476	0.000466	0.000278	0.000111	-29174.608
39800	4	1111	0.000195	0.000177	0.000154	0.000043	-29175.088
39900	4	1111	0.000339	0.000331	0.000327	0.000072	-29179.452
40000	4	1111	0.000275	0.000248	0.000233	0.000116	-29180.525
40100	4	1111	0.000180	0.000175	0.000161	0.000023	-29182.987
40200	4	1111	0.000392	0.000389	0.000314	0.000100	-29176.583
40300	4	1111	0.000384	0.000325	0.000277	0.000151	-29181.120
40400	4	1111	0.000209	0.000204	0.000199	0.000081	-29176.486
40500	4	1111	0.000164	0.000151	0.000147	0.000117	-29185.224
40600	4	1111	0.000383	0.000347	0.000340	0.000149	-29181.682
40700	4	1111	0.000268	0.000247	0.000241	0.000061	-29180.764
40800	4	1111	0.000290	0.000278	0.000264	0.000141	-29182.128
40900	4	1111	0.000188	0.000182	0.000161	0.000072	-29181.250
41000	4	1111	0.000195	0.000174	0.000159	0.000104	-29182.778
41100	4	1111	0.000208	0.000192	0.000178	0.000099	-29183.331
